xflr5 v6.61

Plane name :, Plane Name
Polar name :, T1-0.2 m/s-VLM2
Freestream speed :, 0.2 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
    5.000,     0.000,   0.353662,   0.005931,   0.019658,   0.025589,   0.000000,  -0.000000,  -0.289292,  -0.000000,  -0.000000,    0.2000,    0.4098
    5.200,     0.000,   0.367726,   0.006411,   0.020029,   0.026440,   0.000000,   0.000000,  -0.300773,  -0.000000,  -0.000000,    0.2000,    0.4098
    5.400,     0.000,   0.381781,   0.006910,   0.020567,   0.027477,   0.000000,   0.000000,  -0.312263,  -0.000000,  -0.000000,    0.2000,    0.4099
    5.600,     0.000,   0.395826,   0.007427,   0.021201,   0.028629,   0.000000,  -0.000000,  -0.323749,  -0.000000,  -0.000000,    0.2000,    0.4099
    5.800,     0.000,   0.409860,   0.007963,   0.021939,   0.029902,   0.000000,   0.000000,  -0.335232,  -0.000000,  -0.000000,    0.2000,    0.4100
    6.000,     0.000,   0.423884,   0.008516,   0.022561,   0.031077,   0.000000,   0.000000,  -0.346700,  -0.000000,  -0.000000,    0.2000,    0.4101
    6.200,     0.000,   0.437897,   0.009088,   0.023445,   0.032533,   0.000000,   0.000000,  -0.358176,  -0.000000,  -0.000000,    0.2000,    0.4101
    6.400,     0.000,   0.451898,   0.009677,   0.024355,   0.034032,   0.000000,   0.000000,  -0.369651,  -0.000000,  -0.000000,    0.2000,    0.4102
    6.600,     0.000,   0.465888,   0.010285,   0.026003,   0.036288,   0.000000,   0.000000,  -0.381232,  -0.000000,  -0.000000,    0.2000,    0.4102
    6.800,     0.000,   0.479865,   0.010910,   0.028358,   0.039268,   0.000000,   0.000000,  -0.392905,  -0.000000,   0.000000,    0.2000,    0.4103
    7.000,     0.000,   0.493830,   0.011553,   0.033908,   0.045462,   0.000000,   0.000000,  -0.405115,  -0.000000,  -0.000000,    0.2000,    0.4104
    7.200,     0.000,   0.507782,   0.012214,   0.045581,   0.057795,   0.000000,   0.000000,  -0.418225,  -0.000000,   0.000000,    0.2000,    0.4104


