xflr5 v6.61

Plane name :, Plane Name
Polar name :, T1-0.6 m/s-VLM2
Freestream speed :, 0.6 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -5.000,     0.000,  -0.353703,   0.005932,   0.013479,   0.019411,   0.000000,  -0.000000,   0.288847,  -0.000000,  -0.000000,    0.6000,    0.4098
   -4.800,     0.000,  -0.339629,   0.005470,   0.013273,   0.018743,   0.000000,  -0.000000,   0.277389,  -0.000000,   0.000000,    0.6000,    0.4097
   -4.600,     0.000,  -0.325547,   0.005026,   0.013064,   0.018089,   0.000000,  -0.000000,   0.265919,  -0.000000,  -0.000000,    0.6000,    0.4097
   -4.400,     0.000,  -0.311456,   0.004601,   0.012845,   0.017445,   0.000000,  -0.000000,   0.254437,  -0.000000,   0.000000,    0.6000,    0.4097
   -4.200,     0.000,  -0.297357,   0.004194,   0.012613,   0.016807,   0.000000,  -0.000000,   0.242943,  -0.000000,   0.000000,    0.6000,    0.4096
   -4.000,     0.000,  -0.283250,   0.003805,   0.012430,   0.016235,   0.000000,  -0.000000,   0.231442,  -0.000000,   0.000000,    0.6000,    0.4096
   -3.800,     0.000,  -0.269135,   0.003436,   0.012295,   0.015731,   0.000000,  -0.000000,   0.219933,  -0.000000,   0.000000,    0.6000,    0.4095
   -3.600,     0.000,  -0.255014,   0.003085,   0.012200,   0.015285,   0.000000,  -0.000000,   0.208416,  -0.000000,   0.000000,    0.6000,    0.4095
   -3.400,     0.000,  -0.240885,   0.002753,   0.012121,   0.014874,   0.000000,  -0.000000,   0.196890,  -0.000000,   0.000000,    0.6000,    0.4095
   -3.200,     0.000,  -0.226751,   0.002439,   0.012051,   0.014490,   0.000000,  -0.000000,   0.185356,  -0.000000,   0.000000,    0.6000,    0.4094
   -3.000,     0.000,  -0.212610,   0.002145,   0.011991,   0.014136,   0.000000,  -0.000000,   0.173814,  -0.000000,   0.000000,    0.6000,    0.4094
   -2.800,     0.000,  -0.198464,   0.001869,   0.011940,   0.013808,   0.000000,  -0.000000,   0.162264,  -0.000000,   0.000000,    0.6000,    0.4094
   -2.600,     0.000,  -0.184313,   0.001612,   0.011895,   0.013507,   0.000000,  -0.000000,   0.150707,  -0.000000,  -0.000000,    0.6000,    0.4094
   -2.400,     0.000,  -0.170157,   0.001374,   0.011855,   0.013229,   0.000000,  -0.000000,   0.139144,  -0.000000,  -0.000000,    0.6000,    0.4093
   -2.200,     0.000,  -0.155996,   0.001155,   0.011822,   0.012977,   0.000000,  -0.000000,   0.127574,  -0.000000,  -0.000000,    0.6000,    0.4093
   -2.000,     0.000,  -0.141832,   0.000955,   0.011796,   0.012750,   0.000000,  -0.000000,   0.115998,  -0.000000,   0.000000,    0.6000,    0.4093
   -1.800,     0.000,  -0.127663,   0.000773,   0.011775,   0.012548,   0.000000,  -0.000000,   0.104417,  -0.000000,   0.000000,    0.6000,    0.4093
   -1.600,     0.000,  -0.113492,   0.000611,   0.011759,   0.012370,   0.000000,  -0.000000,   0.092831,  -0.000000,   0.000000,    0.6000,    0.4093
   -1.400,     0.000,  -0.099317,   0.000468,   0.011748,   0.012216,   0.000000,  -0.000000,   0.081241,  -0.000000,   0.000000,    0.6000,    0.4092
   -1.200,     0.000,  -0.085140,   0.000344,   0.011738,   0.012082,   0.000000,  -0.000000,   0.069647,  -0.000000,   0.000000,    0.6000,    0.4092
   -1.000,     0.000,  -0.070960,   0.000239,   0.011729,   0.011968,   0.000000,  -0.000000,   0.058050,  -0.000000,   0.000000,    0.6000,    0.4092
   -0.800,     0.000,  -0.056779,   0.000153,   0.011722,   0.011875,   0.000000,  -0.000000,   0.046450,  -0.000000,   0.000000,    0.6000,    0.4092
   -0.600,     0.000,  -0.042596,   0.000086,   0.011716,   0.011802,   0.000000,  -0.000000,   0.034848,  -0.000000,  -0.000000,    0.6000,    0.4092
   -0.400,     0.000,  -0.028412,   0.000038,   0.011712,   0.011751,   0.000000,  -0.000000,   0.023245,  -0.000000,   0.000000,    0.6000,    0.4092
   -0.200,     0.000,  -0.014227,   0.000010,   0.011711,   0.011721,   0.000000,  -0.000000,   0.011640,  -0.000000,   0.000000,    0.6000,    0.4092
    0.000,     0.000,  -0.000042,   0.000000,   0.011711,   0.011711,   0.000000,  -0.000000,   0.000035,  -0.000000,   0.000000,    0.6000,    0.4169
    0.200,     0.000,   0.014143,   0.000009,   0.011711,   0.011720,   0.000000,   0.000000,  -0.011571,  -0.000000,   0.000000,    0.6000,    0.4092
    0.400,     0.000,   0.028328,   0.000038,   0.011712,   0.011750,   0.000000,   0.000000,  -0.023175,  -0.000000,   0.000000,    0.6000,    0.4092
    0.600,     0.000,   0.042512,   0.000086,   0.011716,   0.011802,   0.000000,   0.000000,  -0.034779,  -0.000000,   0.000000,    0.6000,    0.4092
    0.800,     0.000,   0.056695,   0.000153,   0.011722,   0.011875,   0.000000,   0.000000,  -0.046381,  -0.000000,   0.000000,    0.6000,    0.4092
    1.000,     0.000,   0.070877,   0.000238,   0.011729,   0.011967,   0.000000,   0.000000,  -0.057981,  -0.000000,   0.000000,    0.6000,    0.4092
    1.200,     0.000,   0.085056,   0.000343,   0.011738,   0.012081,   0.000000,   0.000000,  -0.069578,  -0.000000,   0.000000,    0.6000,    0.4092
    1.400,     0.000,   0.099234,   0.000467,   0.011747,   0.012215,   0.000000,   0.000000,  -0.081172,  -0.000000,   0.000000,    0.6000,    0.4092
    1.600,     0.000,   0.113408,   0.000610,   0.011759,   0.012369,   0.000000,   0.000000,  -0.092762,  -0.000000,   0.000000,    0.6000,    0.4092
    1.800,     0.000,   0.127580,   0.000772,   0.011774,   0.012547,   0.000000,   0.000000,  -0.104348,  -0.000000,   0.000000,    0.6000,    0.4093
    2.000,     0.000,   0.141748,   0.000953,   0.011795,   0.012748,   0.000000,   0.000000,  -0.115929,  -0.000000,   0.000000,    0.6000,    0.4093
    2.200,     0.000,   0.155913,   0.001153,   0.011822,   0.012975,   0.000000,   0.000000,  -0.127504,  -0.000000,   0.000000,    0.6000,    0.4093
    2.400,     0.000,   0.170074,   0.001372,   0.011855,   0.013228,   0.000000,   0.000000,  -0.139074,  -0.000000,   0.000000,    0.6000,    0.4093
    2.600,     0.000,   0.184230,   0.001610,   0.011894,   0.013505,   0.000000,   0.000000,  -0.150638,  -0.000000,  -0.000000,    0.6000,    0.4093
    2.800,     0.000,   0.198381,   0.001867,   0.011939,   0.013806,   0.000000,   0.000000,  -0.162195,  -0.000000,   0.000000,    0.6000,    0.4094
    3.000,     0.000,   0.212527,   0.002143,   0.011990,   0.014133,   0.000000,   0.000000,  -0.173745,  -0.000000,  -0.000000,    0.6000,    0.4094
    3.200,     0.000,   0.226668,   0.002437,   0.012051,   0.014488,   0.000000,   0.000000,  -0.185287,  -0.000000,   0.000000,    0.6000,    0.4094
    3.400,     0.000,   0.240802,   0.002751,   0.012120,   0.014871,   0.000000,   0.000000,  -0.196821,  -0.000000,   0.000000,    0.6000,    0.4095
    3.600,     0.000,   0.254930,   0.003083,   0.012200,   0.015283,   0.000000,   0.000000,  -0.208347,  -0.000000,   0.000000,    0.6000,    0.4095
    3.800,     0.000,   0.269052,   0.003434,   0.012295,   0.015729,   0.000000,   0.000000,  -0.219864,  -0.000000,   0.000000,    0.6000,    0.4095
    4.000,     0.000,   0.283166,   0.003803,   0.012432,   0.016235,   0.000000,   0.000000,  -0.231373,  -0.000000,   0.000000,    0.6000,    0.4096
    4.200,     0.000,   0.297273,   0.004191,   0.012615,   0.016806,   0.000000,   0.000000,  -0.242875,  -0.000000,  -0.000000,    0.6000,    0.4096
    4.400,     0.000,   0.311373,   0.004598,   0.012849,   0.017447,   0.000000,   0.000000,  -0.254368,  -0.000000,   0.000000,    0.6000,    0.4097
    4.600,     0.000,   0.325464,   0.005023,   0.013070,   0.018094,   0.000000,   0.000000,  -0.265850,  -0.000000,  -0.000000,    0.6000,    0.4097
    4.800,     0.000,   0.339547,   0.005467,   0.013278,   0.018745,   0.000000,   0.000000,  -0.277320,  -0.000000,   0.000000,    0.6000,    0.4097
    5.000,     0.000,   0.353620,   0.005929,   0.013483,   0.019412,   0.000000,   0.000000,  -0.288779,  -0.000000,   0.000000,    0.6000,    0.4098
    5.200,     0.000,   0.367685,   0.006410,   0.013677,   0.020087,   0.000000,   0.000000,  -0.300225,  -0.000000,  -0.000000,    0.6000,    0.4098
    5.400,     0.000,   0.381740,   0.006909,   0.013866,   0.020775,   0.000000,   0.000000,  -0.311657,  -0.000000,   0.000000,    0.6000,    0.4099
    5.600,     0.000,   0.395784,   0.007426,   0.014059,   0.021485,   0.000000,   0.000000,  -0.323076,  -0.000000,   0.000000,    0.6000,    0.4099
    5.800,     0.000,   0.409819,   0.007961,   0.014263,   0.022224,   0.000000,   0.000000,  -0.334482,  -0.000000,   0.000000,    0.6000,    0.4100
    6.000,     0.000,   0.423843,   0.008515,   0.014477,   0.022992,   0.000000,   0.000000,  -0.345875,  -0.000000,   0.000000,    0.6000,    0.4101
    6.200,     0.000,   0.437856,   0.009086,   0.014702,   0.023788,   0.000000,   0.000000,  -0.357253,  -0.000000,  -0.000000,    0.6000,    0.4101
    6.400,     0.000,   0.451857,   0.009676,   0.014938,   0.024614,   0.000000,   0.000000,  -0.368617,  -0.000000,   0.000000,    0.6000,    0.4102
    6.600,     0.000,   0.465846,   0.010283,   0.015188,   0.025471,   0.000000,   0.000000,  -0.379966,  -0.000000,   0.000000,    0.6000,    0.4102
    6.800,     0.000,   0.479824,   0.010908,   0.015454,   0.026363,   0.000000,   0.000000,  -0.391300,  -0.000000,   0.000000,    0.6000,    0.4103
    7.000,     0.000,   0.493789,   0.011551,   0.015739,   0.027290,   0.000000,   0.000000,  -0.402620,  -0.000000,   0.000000,    0.6000,    0.4104
    7.200,     0.000,   0.507741,   0.012212,   0.016046,   0.028258,   0.000000,   0.000000,  -0.413925,  -0.000000,   0.000000,    0.6000,    0.4104
    7.400,     0.000,   0.521680,   0.012891,   0.016373,   0.029263,   0.000000,   0.000000,  -0.425215,  -0.000000,   0.000000,    0.6000,    0.4105
    7.600,     0.000,   0.535605,   0.013586,   0.016724,   0.030311,   0.000000,   0.000000,  -0.436490,  -0.000000,   0.000000,    0.6000,    0.4106
    7.800,     0.000,   0.549516,   0.014300,   0.017099,   0.031399,   0.000000,   0.000000,  -0.447751,  -0.000000,  -0.000000,    0.6000,    0.4106
    8.000,     0.000,   0.563413,   0.015030,   0.017506,   0.032537,   0.000000,   0.000000,  -0.458998,  -0.000000,   0.000000,    0.6000,    0.4107


