xflr5 v6.61

Plane name :, Plane Name
Polar name :, T1-1.1 m/s-VLM2
Freestream speed :, 1.1 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -4.000,     0.000,  -0.283208,   0.003804,   0.009857,   0.013662,   0.000000,  -0.000000,   0.231254,  -0.000000,  -0.000000,    1.1000,    0.4096
   -3.800,     0.000,  -0.269093,   0.003435,   0.009768,   0.013203,   0.000000,  -0.000000,   0.219756,  -0.000000,   0.000000,    1.1000,    0.4095
   -3.600,     0.000,  -0.254972,   0.003084,   0.009596,   0.012680,   0.000000,  -0.000000,   0.208242,  -0.000000,  -0.000000,    1.1000,    0.4095
   -3.400,     0.000,  -0.240844,   0.002752,   0.009459,   0.012211,   0.000000,  -0.000000,   0.196721,  -0.000000,   0.000000,    1.1000,    0.4095
   -3.200,     0.000,  -0.226709,   0.002438,   0.009314,   0.011753,   0.000000,  -0.000000,   0.185191,  -0.000000,   0.000000,    1.1000,    0.4094
   -3.000,     0.000,  -0.212569,   0.002144,   0.009222,   0.011366,   0.000000,  -0.000000,   0.173655,   0.000000,  -0.000000,    1.1000,    0.4094
   -2.800,     0.000,  -0.198423,   0.001868,   0.009177,   0.011045,   0.000000,  -0.000000,   0.162115,   0.000000,  -0.000000,    1.1000,    0.4094
   -2.600,     0.000,  -0.184271,   0.001611,   0.009140,   0.010751,   0.000000,  -0.000000,   0.150567,   0.000000,  -0.000000,    1.1000,    0.4093
   -2.400,     0.000,  -0.170115,   0.001373,   0.009043,   0.010416,   0.000000,  -0.000000,   0.139009,   0.000000,   0.000000,    1.1000,    0.4093
   -2.200,     0.000,  -0.155955,   0.001154,   0.009042,   0.010196,   0.000000,  -0.000000,   0.127449,   0.000000,   0.000000,    1.1000,    0.4093
   -2.000,     0.000,  -0.141790,   0.000954,   0.008968,   0.009922,   0.000000,  -0.000000,   0.115880,   0.000000,  -0.000000,    1.1000,    0.4093
   -1.800,     0.000,  -0.127622,   0.000773,   0.008967,   0.009740,   0.000000,  -0.000000,   0.104309,   0.000000,  -0.000000,    1.1000,    0.4093
   -1.600,     0.000,  -0.113450,   0.000611,   0.008885,   0.009496,   0.000000,  -0.000000,   0.092729,   0.000000,  -0.000000,    1.1000,    0.4092
   -1.400,     0.000,  -0.099275,   0.000468,   0.008891,   0.009359,   0.000000,  -0.000000,   0.081148,   0.000000,  -0.000000,    1.1000,    0.4092
   -1.200,     0.000,  -0.085098,   0.000344,   0.008834,   0.009178,   0.000000,  -0.000000,   0.069562,   0.000000,  -0.000000,    1.1000,    0.4092
   -1.000,     0.000,  -0.070918,   0.000239,   0.008844,   0.009083,   0.000000,  -0.000000,   0.057973,   0.000000,  -0.000000,    1.1000,    0.4092
   -0.800,     0.000,  -0.056737,   0.000153,   0.008850,   0.009003,   0.000000,  -0.000000,   0.046382,   0.000000,  -0.000000,    1.1000,    0.4092
   -0.600,     0.000,  -0.042554,   0.000086,   0.008817,   0.008903,   0.000000,  -0.000000,   0.034788,   0.000000,  -0.000000,    1.1000,    0.4092
   -0.400,     0.000,  -0.028370,   0.000038,   0.008789,   0.008827,   0.000000,  -0.000000,   0.023193,  -0.000000,  -0.000000,    1.1000,    0.4092
   -0.200,     0.000,  -0.014185,   0.000010,   0.008793,   0.008802,   0.000000,  -0.000000,   0.011597,  -0.000000,   0.000000,    1.1000,    0.4092
    0.000,     0.000,   0.000000,   0.000000,   0.008692,   0.008692,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,    1.1000,    0.0000
    0.200,     0.000,   0.014185,   0.000010,   0.008793,   0.008802,   0.000000,   0.000000,  -0.011597,  -0.000000,   0.000000,    1.1000,    0.4092
    0.400,     0.000,   0.028370,   0.000038,   0.008788,   0.008826,   0.000000,   0.000000,  -0.023193,  -0.000000,  -0.000000,    1.1000,    0.4092
    0.600,     0.000,   0.042554,   0.000086,   0.008817,   0.008903,   0.000000,   0.000000,  -0.034788,   0.000000,  -0.000000,    1.1000,    0.4092
    0.800,     0.000,   0.056737,   0.000153,   0.008850,   0.009003,   0.000000,   0.000000,  -0.046382,   0.000000,  -0.000000,    1.1000,    0.4092
    1.000,     0.000,   0.070918,   0.000239,   0.008844,   0.009083,   0.000000,   0.000000,  -0.057973,   0.000000,  -0.000000,    1.1000,    0.4092
    1.200,     0.000,   0.085098,   0.000344,   0.008835,   0.009178,   0.000000,   0.000000,  -0.069562,   0.000000,  -0.000000,    1.1000,    0.4092
    1.400,     0.000,   0.099275,   0.000468,   0.008891,   0.009359,   0.000000,   0.000000,  -0.081148,   0.000000,  -0.000000,    1.1000,    0.4092
    1.600,     0.000,   0.113450,   0.000611,   0.008885,   0.009496,   0.000000,   0.000000,  -0.092729,   0.000000,  -0.000000,    1.1000,    0.4092
    1.800,     0.000,   0.127622,   0.000773,   0.008967,   0.009740,   0.000000,   0.000000,  -0.104309,   0.000000,  -0.000000,    1.1000,    0.4093
    2.000,     0.000,   0.141790,   0.000954,   0.008968,   0.009922,   0.000000,   0.000000,  -0.115880,   0.000000,  -0.000000,    1.1000,    0.4093
    2.200,     0.000,   0.155955,   0.001154,   0.009042,   0.010196,   0.000000,   0.000000,  -0.127449,   0.000000,  -0.000000,    1.1000,    0.4093
    2.400,     0.000,   0.170115,   0.001373,   0.009043,   0.010416,   0.000000,   0.000000,  -0.139009,   0.000000,   0.000000,    1.1000,    0.4093
    2.600,     0.000,   0.184271,   0.001611,   0.009140,   0.010751,   0.000000,   0.000000,  -0.150567,   0.000000,  -0.000000,    1.1000,    0.4093
    2.800,     0.000,   0.198423,   0.001868,   0.009177,   0.011045,   0.000000,   0.000000,  -0.162115,   0.000000,  -0.000000,    1.1000,    0.4094
    3.000,     0.000,   0.212569,   0.002144,   0.009207,   0.011351,   0.000000,   0.000000,  -0.173654,   0.000000,  -0.000000,    1.1000,    0.4094
    3.200,     0.000,   0.226709,   0.002438,   0.009315,   0.011753,   0.000000,  -0.000000,  -0.185191,  -0.000000,  -0.000000,    1.1000,    0.4094
    3.400,     0.000,   0.240844,   0.002752,   0.009459,   0.012211,   0.000000,   0.000000,  -0.196721,  -0.000000,   0.000000,    1.1000,    0.4095
    3.600,     0.000,   0.254972,   0.003084,   0.009596,   0.012680,   0.000000,   0.000000,  -0.208242,  -0.000000,  -0.000000,    1.1000,    0.4095
    3.800,     0.000,   0.269093,   0.003435,   0.009768,   0.013203,   0.000000,   0.000000,  -0.219756,  -0.000000,   0.000000,    1.1000,    0.4095
    4.000,     0.000,   0.283208,   0.003804,   0.009858,   0.013662,   0.000000,   0.000000,  -0.231254,  -0.000000,  -0.000000,    1.1000,    0.4096
    4.200,     0.000,   0.297315,   0.004193,   0.010055,   0.014247,   0.000000,   0.000000,  -0.242751,  -0.000000,   0.000000,    1.1000,    0.4096
    4.400,     0.000,   0.311414,   0.004599,   0.010258,   0.014858,   0.000000,   0.000000,  -0.254237,  -0.000000,  -0.000000,    1.1000,    0.4097
    4.600,     0.000,   0.325505,   0.005025,   0.010502,   0.015527,   0.000000,   0.000000,  -0.265717,  -0.000000,   0.000000,    1.1000,    0.4097
    4.800,     0.000,   0.339588,   0.005468,   0.010753,   0.016221,   0.000000,   0.000000,  -0.277185,  -0.000000,   0.000000,    1.1000,    0.4097
    5.000,     0.000,   0.353662,   0.005931,   0.011029,   0.016960,   0.000000,  -0.000000,  -0.288645,  -0.000000,  -0.000000,    1.1000,    0.4098
    5.200,     0.000,   0.367726,   0.006411,   0.011303,   0.017714,   0.000000,   0.000000,  -0.300092,  -0.000000,  -0.000000,    1.1000,    0.4098
    5.400,     0.000,   0.381781,   0.006910,   0.011579,   0.018489,   0.000000,   0.000000,  -0.311526,  -0.000000,  -0.000000,    1.1000,    0.4099
    5.600,     0.000,   0.395826,   0.007427,   0.011852,   0.019279,   0.000000,  -0.000000,  -0.322947,  -0.000000,   0.000000,    1.1000,    0.4099
    5.800,     0.000,   0.409860,   0.007963,   0.012131,   0.020094,   0.000000,   0.000000,  -0.334355,  -0.000000,  -0.000000,    1.1000,    0.4100
    6.000,     0.000,   0.423884,   0.008516,   0.012387,   0.020904,   0.000000,   0.000000,  -0.345745,  -0.000000,  -0.000000,    1.1000,    0.4101
    6.200,     0.000,   0.437897,   0.009088,   0.012679,   0.021767,   0.000000,   0.000000,  -0.357125,  -0.000000,   0.000000,    1.1000,    0.4101
    6.400,     0.000,   0.451898,   0.009677,   0.013002,   0.022680,   0.000000,   0.000000,  -0.368494,  -0.000000,  -0.000000,    1.1000,    0.4102
    6.600,     0.000,   0.465888,   0.010285,   0.013352,   0.023637,   0.000000,   0.000000,  -0.379850,  -0.000000,  -0.000000,    1.1000,    0.4102
    6.800,     0.000,   0.479865,   0.010910,   0.013672,   0.024582,   0.000000,   0.000000,  -0.391187,  -0.000000,   0.000000,    1.1000,    0.4103
    7.000,     0.000,   0.493830,   0.011553,   0.014104,   0.025657,   0.000000,   0.000000,  -0.402523,  -0.000000,  -0.000000,    1.1000,    0.4104
    7.200,     0.000,   0.507782,   0.012214,   0.014605,   0.026819,   0.000000,   0.000000,  -0.413855,  -0.000000,   0.000000,    1.1000,    0.4104
    7.400,     0.000,   0.521721,   0.012893,   0.015124,   0.028017,   0.000000,   0.000000,  -0.425170,  -0.000000,  -0.000000,    1.1000,    0.4105
    7.600,     0.000,   0.535646,   0.013588,   0.015178,   0.028766,   0.000000,   0.000000,  -0.436384,  -0.000000,  -0.000000,    1.1000,    0.4106
    7.800,     0.000,   0.549557,   0.014302,   0.015821,   0.030123,   0.000000,   0.000000,  -0.447682,  -0.000000,  -0.000000,    1.1000,    0.4106
    8.000,     0.000,   0.563454,   0.015033,   0.015623,   0.030656,   0.000000,   0.000000,  -0.458825,  -0.000000,   0.000000,    1.1000,    0.4107
    8.200,     0.000,   0.577337,   0.015781,   0.015929,   0.031709,   0.000000,   0.000000,  -0.470033,  -0.000000,  -0.000000,    1.1000,    0.4108
    8.400,     0.000,   0.591204,   0.016546,   0.016433,   0.032979,   0.000000,   0.000000,  -0.481256,  -0.000000,  -0.000000,    1.1000,    0.4109


