xflr5 v6.61

Plane name :, Blended Wing
Polar name :, T1-0.9 m/s-VLM2
Freestream speed :, 0.9 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -3.200,     0.000,  -0.066255,   0.000525,   0.010479,   0.011004,   0.000000,  -0.000000,   0.056744,  -0.000000,  -0.000000,    0.9000,    0.4858
   -3.000,     0.000,  -0.052458,   0.000416,   0.010432,   0.010849,   0.000000,  -0.000000,   0.044232,  -0.000000,  -0.000000,    0.9000,    0.4757
   -2.800,     0.000,  -0.038659,   0.000332,   0.010395,   0.010727,   0.000000,  -0.000000,   0.031710,  -0.000000,  -0.000000,    0.9000,    0.4586
   -2.600,     0.000,  -0.024857,   0.000271,   0.010362,   0.010633,   0.000000,  -0.000000,   0.019178,  -0.000000,  -0.000000,    0.9000,    0.4223
   -2.400,     0.000,  -0.011054,   0.000234,   0.010341,   0.010575,   0.000000,  -0.000000,   0.006637,  -0.000000,  -0.000000,    0.9000,    0.2957
   -2.200,     0.000,   0.002750,   0.000221,   0.010332,   0.010553,   0.000000,  -0.000000,  -0.005913,  -0.000000,  -0.000000,    0.9000,    1.4398
   -2.000,     0.000,   0.016556,   0.000232,   0.010314,   0.010546,   0.000000,  -0.000000,  -0.018473,  -0.000000,  -0.000000,    0.9000,    0.6758
   -1.800,     0.000,   0.030362,   0.000267,   0.010293,   0.010560,   0.000000,  -0.000000,  -0.031042,  -0.000000,  -0.000000,    0.9000,    0.6066
   -1.600,     0.000,   0.044168,   0.000326,   0.010278,   0.010604,   0.000000,  -0.000000,  -0.043618,  -0.000000,  -0.000000,    0.9000,    0.5807
   -1.400,     0.000,   0.057973,   0.000409,   0.010258,   0.010667,   0.000000,  -0.000000,  -0.056202,  -0.000000,  -0.000000,    0.9000,    0.5671
   -1.200,     0.000,   0.071778,   0.000516,   0.010244,   0.010760,   0.000000,  -0.000000,  -0.068793,  -0.000000,  -0.000000,    0.9000,    0.5587
   -1.000,     0.000,   0.085582,   0.000646,   0.010236,   0.010882,   0.000000,  -0.000000,  -0.081389,  -0.000000,  -0.000000,    0.9000,    0.5530
   -0.800,     0.000,   0.099384,   0.000801,   0.010224,   0.011025,   0.000000,  -0.000000,  -0.093990,  -0.000000,  -0.000000,    0.9000,    0.5490
   -0.600,     0.000,   0.113184,   0.000980,   0.010216,   0.011195,  -0.000000,  -0.000000,  -0.106596,  -0.000000,  -0.000000,    0.9000,    0.5459
   -0.400,     0.000,   0.126982,   0.001182,   0.010208,   0.011390,  -0.000000,  -0.000000,  -0.119207,  -0.000000,  -0.000000,    0.9000,    0.5435
   -0.200,     0.000,   0.140777,   0.001408,   0.010203,   0.011611,  -0.000000,  -0.000000,  -0.131820,  -0.000000,  -0.000000,    0.9000,    0.5415
    0.000,     0.000,   0.154569,   0.001659,   0.010198,   0.011857,  -0.000000,  -0.000000,  -0.144438,  -0.000000,  -0.000000,    0.9000,    0.5399
    0.200,     0.000,   0.168357,   0.001933,   0.010194,   0.012127,  -0.000000,  -0.000000,  -0.157057,  -0.000000,  -0.000000,    0.9000,    0.5386
    0.400,     0.000,   0.182140,   0.002231,   0.010184,   0.012414,  -0.000000,  -0.000000,  -0.169679,  -0.000000,  -0.000000,    0.9000,    0.5375
    0.600,     0.000,   0.195920,   0.002553,   0.010172,   0.012724,  -0.000000,  -0.000000,  -0.182302,  -0.000000,  -0.000000,    0.9000,    0.5366
    0.800,     0.000,   0.209694,   0.002898,   0.010164,   0.013062,  -0.000000,  -0.000000,  -0.194925,  -0.000000,  -0.000000,    0.9000,    0.5357
    1.000,     0.000,   0.223463,   0.003267,   0.010162,   0.013429,  -0.000000,  -0.000000,  -0.207547,  -0.000000,  -0.000000,    0.9000,    0.5350
    1.200,     0.000,   0.237226,   0.003660,   0.010163,   0.013823,  -0.000000,  -0.000000,  -0.220169,  -0.000000,  -0.000000,    0.9000,    0.5344
    1.400,     0.000,   0.250983,   0.004077,   0.010166,   0.014243,  -0.000000,  -0.000000,  -0.232789,  -0.000000,  -0.000000,    0.9000,    0.5339
    1.600,     0.000,   0.264734,   0.004517,   0.010175,   0.014692,  -0.000000,  -0.000000,  -0.245407,  -0.000000,  -0.000000,    0.9000,    0.5334
    1.800,     0.000,   0.278477,   0.004981,   0.010195,   0.015176,  -0.000000,  -0.000000,  -0.258022,  -0.000000,  -0.000000,    0.9000,    0.5330
    2.000,     0.000,   0.292213,   0.005469,   0.010231,   0.015700,  -0.000000,  -0.000000,  -0.270634,  -0.000000,  -0.000000,    0.9000,    0.5326
    2.200,     0.000,   0.305941,   0.005980,   0.010272,   0.016252,  -0.000000,  -0.000000,  -0.283243,  -0.000000,  -0.000000,    0.9000,    0.5322
    2.400,     0.000,   0.319661,   0.006514,   0.010314,   0.016828,  -0.000000,  -0.000000,  -0.295847,  -0.000000,  -0.000000,    0.9000,    0.5319
    2.600,     0.000,   0.333372,   0.007072,   0.010360,   0.017431,  -0.000000,  -0.000000,  -0.308447,  -0.000000,  -0.000000,    0.9000,    0.5317
    2.800,     0.000,   0.347074,   0.007653,   0.010415,   0.018068,  -0.000000,  -0.000000,  -0.321041,  -0.000000,  -0.000000,    0.9000,    0.5314
    3.000,     0.000,   0.360767,   0.008257,   0.010483,   0.018740,  -0.000000,  -0.000000,  -0.333630,  -0.000000,  -0.000000,    0.9000,    0.5312
    3.200,     0.000,   0.374449,   0.008885,   0.010553,   0.019437,  -0.000000,  -0.000000,  -0.346212,  -0.000000,  -0.000000,    0.9000,    0.5310
    3.400,     0.000,   0.388122,   0.009535,   0.010622,   0.020157,  -0.000000,  -0.000000,  -0.358787,  -0.000000,  -0.000000,    0.9000,    0.5308
    3.600,     0.000,   0.401783,   0.010209,   0.010694,   0.020903,  -0.000000,  -0.000000,  -0.371355,  -0.000000,  -0.000000,    0.9000,    0.5307
    3.800,     0.000,   0.415434,   0.010906,   0.010782,   0.021687,  -0.000000,  -0.000000,  -0.383915,  -0.000000,  -0.000000,    0.9000,    0.5306
    4.000,     0.000,   0.429073,   0.011625,   0.010876,   0.022502,  -0.000000,  -0.000000,  -0.396466,  -0.000000,  -0.000000,    0.9000,    0.5304
    4.200,     0.000,   0.442700,   0.012368,   0.010966,   0.023334,  -0.000000,  -0.000000,  -0.409008,  -0.000000,  -0.000000,    0.9000,    0.5303
    4.400,     0.000,   0.456314,   0.013133,   0.011052,   0.024186,  -0.000000,  -0.000000,  -0.421541,  -0.000000,  -0.000000,    0.9000,    0.5303
    4.600,     0.000,   0.469916,   0.013921,   0.011147,   0.025069,  -0.000000,  -0.000000,  -0.434063,  -0.000000,  -0.000000,    0.9000,    0.5302
    4.800,     0.000,   0.483505,   0.014732,   0.011250,   0.025981,  -0.000000,  -0.000000,  -0.446574,  -0.000000,  -0.000000,    0.9000,    0.5301
    5.000,     0.000,   0.497080,   0.015565,   0.011359,   0.026923,  -0.000000,  -0.000000,  -0.459074,  -0.000000,  -0.000000,    0.9000,    0.5301
    5.200,     0.000,   0.510641,   0.016420,   0.011471,   0.027891,  -0.000000,  -0.000000,  -0.471562,  -0.000000,  -0.000000,    0.9000,    0.5300
    5.400,     0.000,   0.524188,   0.017298,   0.011591,   0.028889,  -0.000000,  -0.000000,  -0.484038,  -0.000000,  -0.000000,    0.9000,    0.5300
    5.600,     0.000,   0.537720,   0.018198,   0.011706,   0.029904,   0.000000,   0.000000,  -0.496500,  -0.000000,   0.000000,    0.9000,    0.5300
    5.800,     0.000,   0.551236,   0.019120,   0.011816,   0.030935,   0.000000,   0.000000,  -0.508947,  -0.000000,   0.000000,    0.9000,    0.5300
    6.000,     0.000,   0.564738,   0.020064,   0.011930,   0.031994,   0.000000,   0.000000,  -0.521381,  -0.000000,   0.000000,    0.9000,    0.5300
    6.200,     0.000,   0.578223,   0.021030,   0.012054,   0.033084,   0.000000,   0.000000,  -0.533800,  -0.000000,   0.000000,    0.9000,    0.5300
    6.400,     0.000,   0.591692,   0.022018,   0.012187,   0.034204,   0.000000,   0.000000,  -0.546204,  -0.000000,   0.000000,    0.9000,    0.5300
    6.600,     0.000,   0.605144,   0.023027,   0.012326,   0.035353,   0.000000,   0.000000,  -0.558592,  -0.000000,   0.000000,    0.9000,    0.5300
    6.800,     0.000,   0.618579,   0.024058,   0.012465,   0.036523,   0.000000,   0.000000,  -0.570963,  -0.000000,   0.000000,    0.9000,    0.5301
    7.000,     0.000,   0.631996,   0.025111,   0.012594,   0.037705,   0.000000,   0.000000,  -0.583317,  -0.000000,   0.000000,    0.9000,    0.5301
    7.200,     0.000,   0.645395,   0.026185,   0.012734,   0.038919,   0.000000,   0.000000,  -0.595653,  -0.000000,   0.000000,    0.9000,    0.5301
    7.400,     0.000,   0.658776,   0.027280,   0.012893,   0.040173,   0.000000,   0.000000,  -0.607972,  -0.000000,   0.000000,    0.9000,    0.5302
    7.600,     0.000,   0.672139,   0.028396,   0.013047,   0.041443,   0.000000,   0.000000,  -0.620271,  -0.000000,   0.000000,    0.9000,    0.5303
    7.800,     0.000,   0.685482,   0.029533,   0.013211,   0.042744,   0.000000,   0.000000,  -0.632552,  -0.000000,   0.000000,    0.9000,    0.5303
    8.000,     0.000,   0.698806,   0.030691,   0.013383,   0.044074,   0.000000,   0.000000,  -0.644813,  -0.000000,   0.000000,    0.9000,    0.5304
    8.200,     0.000,   0.712110,   0.031870,   0.013557,   0.045427,   0.000000,   0.000000,  -0.657054,  -0.000000,   0.000000,    0.9000,    0.5305
    8.400,     0.000,   0.725393,   0.033069,   0.013753,   0.046822,   0.000000,   0.000000,  -0.669275,  -0.000000,   0.000000,    0.9000,    0.5305
    8.600,     0.000,   0.738656,   0.034289,   0.013937,   0.048226,   0.000000,   0.000000,  -0.681473,  -0.000000,   0.000000,    0.9000,    0.5306
    8.800,     0.000,   0.751898,   0.035529,   0.014110,   0.049639,   0.000000,   0.000000,  -0.693648,  -0.000000,   0.000000,    0.9000,    0.5307
    9.000,     0.000,   0.765119,   0.036789,   0.014310,   0.051098,   0.000000,   0.000000,  -0.705802,  -0.000000,   0.000000,    0.9000,    0.5308
    9.200,     0.000,   0.778318,   0.038069,   0.014519,   0.052588,   0.000000,   0.000000,  -0.717934,  -0.000000,   0.000000,    0.9000,    0.5309
    9.400,     0.000,   0.791494,   0.039369,   0.014717,   0.054086,   0.000000,   0.000000,  -0.730041,  -0.000000,   0.000000,    0.9000,    0.5310
    9.600,     0.000,   0.804648,   0.040689,   0.014951,   0.055640,   0.000000,   0.000000,  -0.742127,  -0.000000,   0.000000,    0.9000,    0.5311


